0,1,2,3
KB,MB,GB,urls
22418.0,22.956032,0.021379470825195312,https://www.sec.gov/Archives/edgar/Oldloads/1996/QTR1/19960321.gz
23583.0,24.148992,0.022490501403808594,https://www.sec.gov/Archives/edgar/Oldloads/1996/QTR1/19960322.gz
19879.0,20.356095999999997,0.018958091735839844,https://www.sec.gov/Archives/edgar/Oldloads/1996/QTR1/19960325.gz
19948.0,20.426752,0.019023895263671875,https://www.sec.gov/Archives/edgar/Oldloads/1996/QTR1/19960326.gz
45736.0,46.833664,0.04361724853515625,https://www.sec.gov/Archives/edgar/Oldloads/1996/QTR1/19960327.gz
66938.0,68.544512,0.06383705139160156,https://www.sec.gov/Archives/edgar/Oldloads/1996/QTR1/19960328.gz
76176.0,78.004224,0.0726470947265625,https://www.sec.gov/Archives/edgar/Oldloads/1996/QTR1/19960329.gz
75623.0,77.437952,0.07211971282958984,https://www.sec.gov/Archives/edgar/Oldloads/1996/QTR2/19960401.gz
12674.0,12.978176,0.012086868286132812,https://www.sec.gov/Archives/edgar/Oldloads/1996/QTR2/19960402.gz
10917.0,11.179008,0.010411262512207031,https://www.sec.gov/Archives/edgar/Oldloads/1996/QTR2/19960403.gz
10918.0,11.180031999999999,0.010412216186523438,https://www.sec.gov/Archives/edgar/Oldloads/1996/QTR2/19960404.gz
10705.0,10.96192,0.010209083557128906,https://www.sec.gov/Archives/edgar/Oldloads/1996/QTR2/19960405.gz
10077.0,10.318848,0.009610176086425781,https://www.sec.gov/Archives/edgar/Oldloads/1996/QTR2/19960408.gz
11066.0,11.331584,0.010553359985351562,https://www.sec.gov/Archives/edgar/Oldloads/1996/QTR2/19960409.gz
12104.0,12.394496,0.01154327392578125,https://www.sec.gov/Archives/edgar/Oldloads/1996/QTR2/19960410.gz
9298.0,9.521151999999999,0.008867263793945312,https://www.sec.gov/Archives/edgar/Oldloads/1996/QTR2/19960411.gz
20500.0,20.991999999999997,0.019550323486328125,https://www.sec.gov/Archives/edgar/Oldloads/1996/QTR2/19960412.gz
21037.0,21.541888,0.02006244659423828,https://www.sec.gov/Archives/edgar/Oldloads/1996/QTR2/19960415.gz
13977.0,14.312448,0.013329505920410156,https://www.sec.gov/Archives/edgar/Oldloads/1996/QTR2/19960416.gz
14779.0,15.133695999999999,0.014094352722167969,https://www.sec.gov/Archives/edgar/Oldloads/1996/QTR2/19960417.gz
11915.0,12.20096,0.011363029479980469,https://www.sec.gov/Archives/edgar/Oldloads/1996/QTR2/19960418.gz
20160.0,20.643839999999997,0.01922607421875,https://www.sec.gov/Archives/edgar/Oldloads/1996/QTR2/19960419.gz
19185.0,19.64544,0.018296241760253906,https://www.sec.gov/Archives/edgar/Oldloads/1996/QTR2/19960422.gz
17795.0,18.22208,0.01697063446044922,https://www.sec.gov/Archives/edgar/Oldloads/1996/QTR2/19960423.gz
16803.0,17.206272,0.01602458953857422,https://www.sec.gov/Archives/edgar/Oldloads/1996/QTR2/19960424.gz
29545.0,30.25408,0.028176307678222656,https://www.sec.gov/Archives/edgar/Oldloads/1996/QTR2/19960425.gz
45090.0,46.17216,0.04300117492675781,https://www.sec.gov/Archives/edgar/Oldloads/1996/QTR2/19960426.gz
45139.0,46.222336,0.04304790496826172,https://www.sec.gov/Archives/edgar/Oldloads/1996/QTR2/19960429.gz
42017.0,43.025408,0.040070533752441406,https://www.sec.gov/Archives/edgar/Oldloads/1996/QTR2/19960430.gz
35439.0,36.289536,0.033797264099121094,https://www.sec.gov/Archives/edgar/Oldloads/1996/QTR2/19960501.gz
21214.0,21.723136,0.020231246948242188,https://www.sec.gov/Archives/edgar/Oldloads/1996/QTR2/19960502.gz
25236.0,25.841663999999998,0.024066925048828125,https://www.sec.gov/Archives/edgar/Oldloads/1996/QTR2/19960503.gz
15688.0,16.064512,0.01496124267578125,https://www.sec.gov/Archives/edgar/Oldloads/1996/QTR2/19960506.gz
22356.0,22.892543999999997,0.021320343017578125,https://www.sec.gov/Archives/edgar/Oldloads/1996/QTR2/19960507.gz
21212.0,21.721087999999998,0.020229339599609375,https://www.sec.gov/Archives/edgar/Oldloads/1996/QTR2/19960508.gz
18115.0,18.54976,0.01727581024169922,https://www.sec.gov/Archives/edgar/Oldloads/1996/QTR2/19960509.gz
71201.0,72.909824,0.0679025650024414,https://www.sec.gov/Archives/edgar/Oldloads/1996/QTR2/19960510.gz
80931.0,82.873344,0.07718181610107422,https://www.sec.gov/Archives/edgar/Oldloads/1996/QTR2/19960513.gz
44925.0,46.0032,0.04284381866455078,https://www.sec.gov/Archives/edgar/Oldloads/1996/QTR2/19960514.gz
67406.0,69.023744,0.06428337097167969,https://www.sec.gov/Archives/edgar/Oldloads/1996/QTR2/19960515.gz
19162.0,19.621888,0.018274307250976562,https://www.sec.gov/Archives/edgar/Oldloads/1996/QTR2/19960516.gz
22265.0,22.79936,0.021233558654785156,https://www.sec.gov/Archives/edgar/Oldloads/1996/QTR2/19960517.gz
17721.0,18.146304,0.016900062561035156,https://www.sec.gov/Archives/edgar/Oldloads/1996/QTR2/19960520.gz
15787.0,16.165888,0.015055656433105469,https://www.sec.gov/Archives/edgar/Oldloads/1996/QTR2/19960521.gz
19377.0,19.842048,0.018479347229003906,https://www.sec.gov/Archives/edgar/Oldloads/1996/QTR2/19960522.gz
17587.0,18.009088,0.01677227020263672,https://www.sec.gov/Archives/edgar/Oldloads/1996/QTR2/19960523.gz
45851.0,46.951423999999996,0.04372692108154297,https://www.sec.gov/Archives/edgar/Oldloads/1996/QTR2/19960524.gz
21905.0,22.430719999999997,0.020890235900878906,https://www.sec.gov/Archives/edgar/Oldloads/1996/QTR2/19960528.gz
30169.0,30.893055999999998,0.028771400451660156,https://www.sec.gov/Archives/edgar/Oldloads/1996/QTR2/19960529.gz
29205.0,29.90592,0.02785205841064453,https://www.sec.gov/Archives/edgar/Oldloads/1996/QTR2/19960530.gz
32251.0,33.025024,0.03075695037841797,https://www.sec.gov/Archives/edgar/Oldloads/1996/QTR2/19960531.gz
18534.0,18.978816,0.017675399780273438,https://www.sec.gov/Archives/edgar/Oldloads/1996/QTR2/19960603.gz
18205.0,18.64192,0.01736164093017578,https://www.sec.gov/Archives/edgar/Oldloads/1996/QTR2/19960604.gz
19746.0,20.219904,0.018831253051757812,https://www.sec.gov/Archives/edgar/Oldloads/1996/QTR2/19960605.gz
21116.0,21.622784,0.020137786865234375,https://www.sec.gov/Archives/edgar/Oldloads/1996/QTR2/19960606.gz
23337.0,23.897088,0.022255897521972656,https://www.sec.gov/Archives/edgar/Oldloads/1996/QTR2/19960607.gz
15092.0,15.454208,0.014392852783203125,https://www.sec.gov/Archives/edgar/Oldloads/1996/QTR2/19960610.gz
16292.0,16.683008,0.015537261962890625,https://www.sec.gov/Archives/edgar/Oldloads/1996/QTR2/19960611.gz
20480.0,20.971519999999998,0.01953125,https://www.sec.gov/Archives/edgar/Oldloads/1996/QTR2/19960612.gz
20523.0,21.015552,0.01957225799560547,https://www.sec.gov/Archives/edgar/Oldloads/1996/QTR2/19960613.gz
35215.0,36.060159999999996,0.033583641052246094,https://www.sec.gov/Archives/edgar/Oldloads/1996/QTR2/19960614.gz
16871.0,17.275904,0.016089439392089844,https://www.sec.gov/Archives/edgar/Oldloads/1996/QTR2/19960617.gz
18414.0,18.855936,0.017560958862304688,https://www.sec.gov/Archives/edgar/Oldloads/1996/QTR2/19960618.gz
19929.0,20.407296,0.019005775451660156,https://www.sec.gov/Archives/edgar/Oldloads/1996/QTR2/19960619.gz
23086.0,23.640064,0.022016525268554688,https://www.sec.gov/Archives/edgar/Oldloads/1996/QTR2/19960621.gz
39365.0,40.30976,0.03754138946533203,https://www.sec.gov/Archives/edgar/Oldloads/1996/QTR2/19960624.gz
21368.0,21.880831999999998,0.02037811279296875,https://www.sec.gov/Archives/edgar/Oldloads/1996/QTR2/19960625.gz
39005.0,39.94112,0.03719806671142578,https://www.sec.gov/Archives/edgar/Oldloads/1996/QTR2/19960626.gz
30010.0,30.73024,0.028619766235351562,https://www.sec.gov/Archives/edgar/Oldloads/1996/QTR2/19960627.gz
46024.0,47.128575999999995,0.04389190673828125,https://www.sec.gov/Archives/edgar/Oldloads/1996/QTR2/19960628.gz
32443.0,33.221632,0.03094005584716797,https://www.sec.gov/Archives/edgar/Oldloads/1996/QTR3/19960701.gz
20103.0,20.585472,0.019171714782714844,https://www.sec.gov/Archives/edgar/Oldloads/1996/QTR3/19960702.gz
37564.0,38.465536,0.035823822021484375,https://www.sec.gov/Archives/edgar/Oldloads/1996/QTR3/19960703.gz
17224.0,17.637376,0.01642608642578125,https://www.sec.gov/Archives/edgar/Oldloads/1996/QTR3/19960705.gz
12045.0,12.33408,0.011487007141113281,https://www.sec.gov/Archives/edgar/Oldloads/1996/QTR3/19960708.gz
12500.0,12.799999999999999,0.011920928955078125,https://www.sec.gov/Archives/edgar/Oldloads/1996/QTR3/19960709.gz
17099.0,17.509376,0.01630687713623047,https://www.sec.gov/Archives/edgar/Oldloads/1996/QTR3/19960710.gz
15752.0,16.130048,0.01502227783203125,https://www.sec.gov/Archives/edgar/Oldloads/1996/QTR3/19960711.gz
22089.0,22.619135999999997,0.021065711975097656,https://www.sec.gov/Archives/edgar/Oldloads/1996/QTR3/19960712.gz
18289.0,18.727936,0.017441749572753906,https://www.sec.gov/Archives/edgar/Oldloads/1996/QTR3/19960715.gz
17584.0,18.006016,0.0167694091796875,https://www.sec.gov/Archives/edgar/Oldloads/1996/QTR3/19960716.gz
17932.0,18.362368,0.017101287841796875,https://www.sec.gov/Archives/edgar/Oldloads/1996/QTR3/19960717.gz
19422.0,19.888128,0.018522262573242188,https://www.sec.gov/Archives/edgar/Oldloads/1996/QTR3/19960718.gz
22926.0,23.476224,0.021863937377929688,https://www.sec.gov/Archives/edgar/Oldloads/1996/QTR3/19960719.gz
15830.0,16.20992,0.015096664428710938,https://www.sec.gov/Archives/edgar/Oldloads/1996/QTR3/19960722.gz
26159.0,26.786815999999998,0.024947166442871094,https://www.sec.gov/Archives/edgar/Oldloads/1996/QTR3/19960723.gz
18430.0,18.87232,0.017576217651367188,https://www.sec.gov/Archives/edgar/Oldloads/1996/QTR3/19960724.gz
31835.0,32.599039999999995,0.03036022186279297,https://www.sec.gov/Archives/edgar/Oldloads/1996/QTR3/19960725.gz
31757.0,32.519168,0.03028583526611328,https://www.sec.gov/Archives/edgar/Oldloads/1996/QTR3/19960726.gz
23919.0,24.493056,0.022810935974121094,https://www.sec.gov/Archives/edgar/Oldloads/1996/QTR3/19960729.gz
26938.0,27.584512,0.025690078735351562,https://www.sec.gov/Archives/edgar/Oldloads/1996/QTR3/19960730.gz
27348.0,28.004351999999997,0.026081085205078125,https://www.sec.gov/Archives/edgar/Oldloads/1996/QTR3/19960731.gz
25507.0,26.119168,0.02432537078857422,https://www.sec.gov/Archives/edgar/Oldloads/1996/QTR3/19960801.gz
24954.0,25.552896,0.023797988891601562,https://www.sec.gov/Archives/edgar/Oldloads/1996/QTR3/19960802.gz
22391.0,22.928383999999998,0.021353721618652344,https://www.sec.gov/Archives/edgar/Oldloads/1996/QTR3/19960805.gz
18277.0,18.715647999999998,0.01743030548095703,https://www.sec.gov/Archives/edgar/Oldloads/1996/QTR3/19960806.gz
22269.0,22.803456,0.02123737335205078,https://www.sec.gov/Archives/edgar/Oldloads/1996/QTR3/19960807.gz
22485.0,23.024639999999998,0.02144336700439453,https://www.sec.gov/Archives/edgar/Oldloads/1996/QTR3/19960808.gz
33754.0,34.564096,0.03219032287597656,https://www.sec.gov/Archives/edgar/Oldloads/1996/QTR3/19960809.gz
38051.0,38.964224,0.03628826141357422,https://www.sec.gov/Archives/edgar/Oldloads/1996/QTR3/19960812.gz
51842.0,53.086208,0.04944038391113281,https://www.sec.gov/Archives/edgar/Oldloads/1996/QTR3/19960813.gz
86222.0,88.291328,0.08222770690917969,https://www.sec.gov/Archives/edgar/Oldloads/1996/QTR3/19960814.gz
16488.0,16.883712,0.01572418212890625,https://www.sec.gov/Archives/edgar/Oldloads/1996/QTR3/19960815.gz
20765.0,21.26336,0.01980304718017578,https://www.sec.gov/Archives/edgar/Oldloads/1996/QTR3/19960816.gz
16088.0,16.474111999999998,0.01534271240234375,https://www.sec.gov/Archives/edgar/Oldloads/1996/QTR3/19960819.gz
12811.0,13.118464,0.012217521667480469,https://www.sec.gov/Archives/edgar/Oldloads/1996/QTR3/19960820.gz
17487.0,17.906688,0.016676902770996094,https://www.sec.gov/Archives/edgar/Oldloads/1996/QTR3/19960821.gz
28031.0,28.703744,0.026732444763183594,https://www.sec.gov/Archives/edgar/Oldloads/1996/QTR3/19960822.gz
21692.0,22.212608,0.020687103271484375,https://www.sec.gov/Archives/edgar/Oldloads/1996/QTR3/19960823.gz
29643.0,30.354432,0.02826976776123047,https://www.sec.gov/Archives/edgar/Oldloads/1996/QTR3/19960826.gz
